city,lat,lon,visibility,dt,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.sunrise,sys.sunset,rain.1h,weather.0.id,weather.0.main,weather.0.description,weather.0.icon,hotel_city,hotel_name,price,latitude,longitude,rate,rate_label,experience
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Beauvoir,La Villa du Manoir,€ 521,48.596052,-1.500324,"9,8",Exceptionnel,6
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Huisnes-sur-Mer,Escale du Mont,€ 364,48.6214736,-1.4471578,"7,5",Bien,2
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Huisnes-sur-Mer,Horizon du Mont 15 personnes,€ 1 140,48.6195141,-1.4591118,"9,7",Exceptionnel,10
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Beauvoir,Ermitage,€ 1 954,48.59449,-1.5114290000000001,"8,7",Superbe,152
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Beauvoir,Le Petit Gîte du Mont,€ 440,48.597734,-1.5117729999999998,"8,9",Superbe,55
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Saint-Georges-de-Gréhaigne,Ibis Budget Pontorson Baie Du Mont Saint Michel,€ 237,48.56826,-1.54271,"8,3",Très bien,677
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Macey,Gîtes des Archanges,€ 300,48.567409044609,-1.432646693254,"8,5",Très bien,29
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Saint-Georges-de-Gréhaigne,ibis Pontorson Baie Du Mont Saint Michel,€ 255,48.571549,-1.5431270000000001,"7,9",Bien,2 889
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Roz-sur-Couesnon,Vacancéole,€ 200,48.593525091638064,-1.5963703393936157,"7,6",Bien,590
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Saint-Marcan,Chambres d'Hôtes Les Fleurettes en Baie Du Mont Saint Michel,€ 219,48.5943996680422,-1.6234391927719116,"8,8",Superbe,347
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Pontorson,Hotel De France,€ 183,48.55250944944047,-1.506199836730957,"7,5",Bien,734
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Céaux,au petit quinquin,€ 188,48.6270189,-1.3881408,"7,9",Bien,478
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Roz-sur-Couesnon,TY ROZ,€ 271,48.578505251816,-1.581281006746,"9,4",Fabuleux,84
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Roz-sur-Couesnon,Vacancéole,€ 167,48.593575,-1.596291,"7,1",Bien,742
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Courtils,Camping Saint Michel,€ 119,48.62837756379354,-1.4161098003387451,"7,9",Bien,747
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Tanis,2 Gîtes 3 possibilités à 10 mn du Mont Saint Michel,€ 409,48.577458878529,-1.449669474097,"7,9",Bien,39
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Moidrey,Village de Gîtes de l'Anse de Moidrey,€ 221,48.57998825346737,-1.5165307712334197,"7,8",Bien,504
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Céaux,Camping La Baie du Mont Saint Michel,€ 171,48.626681,-1.388192,"9,2",Fabuleux,384
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Courtils,Colibri Studio,€ 157,48.6266613,-1.4098754,"8,4",Très bien,96
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Courtils,Ferme De La Ruette-Chambres d'hôtes,€ 243,48.630855560302734,-1.4331740140914917,"8,4",Très bien,32
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Dragey-Ronthon,Le clos saint Jean,€ 219,48.7077369,-1.4971728,"9,5",Exceptionnel,120
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Roz-sur-Couesnon,"The Originals Boutique, Hôtel Les Quatre Salines, Le Mont Saint-Michel Sud",€ 186,48.59640421809817,-1.5892034769058228,"7,8",Bien,732
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Courtils,La Parenthèse de la Baie,€ 253,48.629403160896,-1.428643716568,"7,3",Bien,334
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Pontorson,Hôtel Victor Hugo,€ 451,48.5529491228595,-1.50805896686484,"8,7",Superbe,533
mont saint michel,48.6359541,-1.51146,10000,1788426584,20.24,20.49,20.24,20.24,1022,83,1022,1017,4.6,217,6.5,99,1788413148,1788461136,0,804,Clouds,couvert,04d,Roz-sur-Couesnon,Rêve du Revert,€ 201,48.583489850041,-1.58050435,"9,5",Exceptionnel,70
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Kyriad Prestige Saint-Malo,€ 410,48.63609920237719,-1.9892066717147827,"8,9",Superbe,6 987
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,ibis Saint Malo Plage,€ 434,48.653156713658724,-2.012201249599457,"8,6",Superbe,2 471
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Hôtel Cartier,€ 349,48.65001324862027,-2.024831771850586,"8,5",Très bien,2 312
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Résidence Pierre & Vacances Ty Mat,€ 229,48.63837327973549,-2.0135128498077393,"8,1",Très bien,3 315
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,"Le Confortable proche Intra-muros, Gare et Plage",€ 236,48.6469358,-2.0088237,"6,5",Note,9
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Hotel Kyriad Saint Malo Centre Plage,€ 320,48.65538572625009,-2.00562447309494,"8,4",Très bien,1 892
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,hotelF1 Saint Malo,€ 124,48.621323,-1.987021,"6,9",Note,1 938
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Oceania Saint Malo,€ 644,48.65175688590083,-2.0184320211410522,"8,6",Superbe,1 333
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Le Sunset Malouin,€ 232,48.650125,-2.0026999,"9,1",Fabuleux,24
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Golden Tulip Saint Malo– Le Grand Bé,€ 429,48.6495690720354,-2.02686496197134,"8,6",Superbe,1 913
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Ibis Budget Saint Malo Centre,€ 202,48.638272645080725,-2.0094162226268963,"7,9",Bien,1 364
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Résidence Le Rochebonne,€ 269,48.661987,-1.9894332,"8,8",Superbe,146
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Domaine de la Barbinais,€ 222,48.644812516266285,-1.9593614355819682,"8,5",Très bien,1 478
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,La Rotonde,€ 265,48.66251329819426,-1.9889357686042786,"7,3",Bien,2 579
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Résidence Goélia Le Domaine des Mauriers,€ 316,48.628024369044084,-1.9779841491297248,"7,0",Bien,115
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Residence Reine Marine,€ 470,48.66913503078455,-1.9835418462753296,"8,6",Superbe,921
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Escale Oceania Saint Malo,€ 369,48.65428009162275,-2.0088377594947815,"8,3",Très bien,2 096
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,ibis Styles Saint Malo Port,€ 375,48.63962613573007,-2.012365314358476,"8,3",Très bien,2 330
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,B&B HOTEL Saint-Malo Centre,€ 159,48.63682324479618,-1.9904014676590123,"7,0",Bien,3 256
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,La Maison des Armateurs,€ 454,48.649205201142465,-2.024633288383484,"8,8",Superbe,1 981
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Sézam Appart’Hôtel Saint-Malo,€ 245,48.647800444195155,-2.008698286508182,"8,7",Superbe,2 249
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Camping Domaine de la Ville Huchet,€ 272,48.614993362753,-1.986980985348,"8,3",Très bien,136
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Hôtel Le Britannic,€ 214,48.64721482601644,-2.008757622090149,"7,5",Bien,685
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Ker MHAG,€ 422,48.637005228969,-2.01711637894345,"9,8",Exceptionnel,8
saint malo,48.649518,-2.0260409,10000,1788426585,22.29,22.61,22.1,22.29,1022,78,1022,1019,5.66,240,,100,1788413270,1788461260,0,804,Clouds,couvert,04d,Saint-Malo,Sydney,€ 308,48.6576205,-1.9955014,"9,2",Fabuleux,13
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Ibis Budget Bayeux,€ 179,49.25375889425724,-0.6468093395233154,"8,0",Très bien,2 028
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,B&B HOTEL Bayeux,€ 244,49.269428715614055,-0.7066869735717773,"8,2",Très bien,717
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,B&B Nathalie,€ 271,49.276465,-0.706367,"9,6",Exceptionnel,447
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Le Declic,€ 226,49.27933593079586,-0.7070561004303499,"8,2",Très bien,999
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Hôtel De Brunville & Spa,€ 390,49.27815768633019,-0.7035139203071594,"7,9",Bien,1 629
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Novotel Bayeux,€ 349,49.281769222390345,-0.7184886932373047,"8,1",Très bien,772
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Campanile Bayeux,€ 288,49.2699992608787,-0.7069498300552368,"7,7",Bien,1 280
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,"Apt duplex ou plain pied tout confort plein centre ville Bayeux proche commerces, restaurants, avec terrasse privative ou jardin commun aménagé clos, parking gratuit à proximité, proche plages du débarquement",€ 253,49.279055345717914,-0.7085620611360355,"8,3",Très bien,493
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Studio Exupere,€ 300,49.2779637,-0.701677,"9,5",Exceptionnel,64
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Churchill Hotel Bayeux Centre,€ 666,49.27660730434995,-0.7005715370178223,"8,7",Superbe,640
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Les palmiers,€ 174,49.2776736,-0.6964679,"9,2",Fabuleux,97
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Clos de Bellefontaine BB,€ 523,49.27267163506437,-0.694861114025116,"9,5",Exceptionnel,153
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,La Cour Royale,€ 304,49.277664,-0.708553,"8,5",Très bien,662
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,"Appartement centre-ville Bayeux, tout à pied !",€ 424,49.2764341,-0.6999725,"9,6",Exceptionnel,84
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,La cour des teinturiers,€ 366,49.2768198,-0.7001432999999999,"9,4",Fabuleux,125
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,The 5th,€ 249,49.274516,-0.7022678,"8,6",Superbe,99
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,L'École Buissonnière,€ 383,49.280809709309,-0.690811930142943,"9,4",Fabuleux,45
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Le nid Saint Jean appartement au coeur de la ville,€ 327,49.2762038,-0.6992624,"8,7",Superbe,60
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Hôtel Le Bayeux,€ 312,49.27415914147234,-0.7045063376426697,"7,2",Bien,438
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Le Cocon Bayeusain x Parking by Melrose,€ 320,49.2754274,-0.6977983,"8,0",Très bien,18
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,D-DAY's,€ 280,49.279849908183,-0.7102807405279999,"9,1",Fabuleux,32
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Le Marcel,€ 180,49.2882637060847,-0.70211983114395,"9,8",Exceptionnel,6
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Aggarthi Bed and Breakfast,€ 702,49.274057642461024,-0.6985142827033997,"9,3",Fabuleux,318
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,Parvis de la cathédrale de Bayeux vue directe,€ 227,49.275898735835,-0.704391889024,"9,3",Fabuleux,4
bayeux,49.2764624,-0.7024738,10000,1788426586,20.14,20.4,20.14,20.14,1021,84,1021,1015,7.05,241,10.4,97,1788412901,1788460994,0,804,Clouds,couvert,04d,Bayeux,La Parenthese,€ 355,49.2754258,-0.7120375,"8,6",Superbe,14
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,All Suites Appart Hôtel,€ 156,49.488691,0.12592899999999999,"8,4",Très bien,4 263
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Novotel Le Havre Centre Gare,€ 217,49.49160831471097,0.12526988983154297,"8,1",Très bien,988
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Appart'hôtel Odalys City,€ 142,49.4925039,0.129779,"8,4",Très bien,2 346
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Ibis Budget Le Havre Les Docks,€ 99,49.49424468286882,0.14285242609787474,"7,8",Bien,2 340
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Hilton Garden Inn Le Havre Centre,€ 286,49.49008699,0.097746957,"8,4",Très bien,2 101
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,"The Originals Boutique, Hôtel Le Marignan,Le Havre Centre Gare",€ 106,49.4922790779481,0.12310802936554,"7,9",Bien,2 765
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Dalikyda,€ 293,49.4902364,0.0990713,,,
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Hotel Spa Le Pasino,€ 285,49.49117449151481,0.11193662881851196,"8,4",Très bien,887
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Aparthotel Adagio Access Le Havre Les Docks,€ 140,49.48741929210898,0.1315112120937556,"8,5",Très bien,917
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,UNISOTEL Le Havre,€ 66,49.51986370502591,0.11632613638460043,"6,0",Note,1 299
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Premiere Classe Le Havre Centre-LES DOCKS,€ 83,49.49641693487313,0.15151233802873776,"7,7",Bien,2 694
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Le charme de l ancien entre mer et ville,€ 155,49.4962963,0.0992278,"9,0",Fabuleux,55
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Studio agréable,€ 105,49.5201941,0.0837986,"9,1",Fabuleux,46
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,L’échappée Mer,€ 135,49.4985429,0.0921762,"7,8",Bien,99
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Le Cosy,€ 275,49.4983027,0.0919979,"9,1",Fabuleux,23
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,ibis Le Havre Centre,€ 202,49.4916414175279,0.11876016855239868,"8,1",Très bien,2 027
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Quai Notre Dame,€ 287,49.4875707,0.1108754,"8,5",Très bien,23
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,Le Saint Joseph,€ 276,49.4916531,0.1051335,10,Exceptionnel,1
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,"Hôtel Richelieu, Le Havre Centre-Ville, Perret",€ 151,49.48881104581307,0.10760217905044556,"7,9",Bien,926
le havre,49.4938975,0.1079732,10000,1788426587,19.61,20.03,19.51,21.68,1021,92,1021,1019,5.66,230,,100,1788412688,1788460818,0,804,Clouds,couvert,04d,Le Havre,The People Le Havre,€ 140,49.4934219676408,0.13021990656852722,"8,2",Très bien,2 159
